Date,DJI,AXP,MMM,ATT,BA,CAT,CISCO,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MRK,MCD,MSFT,NKE
23/09/2008,10854.2,38.28,69,28.75,57.31,63.54,22.73,44.69,77.69,24.95,125.05,25.26,115.36,18.63,68.15,40.56,30.75,61.78,25.44,30.42
24/09/2008,10825.2,37.5,68.57,28.98,57.36,61.74,22.8,43.74,78.03,24.59,133,25.02,116.46,18.7,68.19,40.5,31.47,61.43,25.72,29.64
25/09/2008,11022.1,37.83,69.73,30.07,57.42,61.96,23.48,42.61,80.67,25.68,135.5,25.8,120.11,18.57,69.36,43.46,32.37,62.27,26.61,32.5
26/09/2008,11143.1,39.5,69.45,30,58.32,64.13,23.82,41.99,80.65,25.25,137.99,26.46,119.42,19.2,69.4,48.24,32.12,63.2,27.4,33.9
29/09/2008,10365.5,32.55,66.32,27.75,55.47,59.89,21.79,39.45,74.06,23.1,120.7,24.99,114.46,17.27,66.9,41,30.34,60.16,25.01,32.52
30/09/2008,10850.7,35.43,68.31,27.92,57.35,59.6,22.56,40.3,77.66,25.5,128,25.89,116.96,18.73,69.28,46.7,31.56,61.7,26.69,33.45
1/10/2008,10831.1,35.34,67.39,28.09,56.62,56.95,21.95,40.47,78.58,24.5,134.5,25.92,110.13,18.52,67.79,49.63,32.09,63.66,26.48,33.08
2/10/2008,10482.9,32.14,65.6,27.97,53.58,52.22,21.2,38.79,77.5,22.15,131.54,24.86,104.74,17.2,67.79,49.85,31.1,61.88,26.25,31.88
3/10/2008,10325.4,30.87,64.6,28.12,53.83,51.21,21.25,38.8,77.94,21.57,128,23.81,103.44,17.31,66.16,45.9,31.78,60.23,26.32,31.62
6/10/2008,9955.5,30.07,63,26.86,51.29,49.2,20.46,37.46,77.32,21.38,124,22.82,100.62,16.93,64.5,44,30.04,57.15,24.91,30.57
7/10/2008,9447.1,28.25,59.97,25.74,49.28,47.33,18.84,36.1,76.07,20.3,115,21.89,95.65,16.02,62.49,39.32,28.92,54.97,23.23,28.99
8/10/2008,9258.1,27.12,57.37,24.73,47.7,47.65,18.34,36.12,77,20.65,113,21.17,90.55,16.25,62.36,39.3,28.52,53.41,23.01,27.85
9/10/2008,8579.2,24,53.5,23,44.41,44.8,17.19,33.76,68,19.01,101.35,19.93,89,15.6,57.58,36.68,26.21,52.08,22.3,26.54
10/10/2008,8451.2,23.15,54.26,22.42,41.8,43.13,17.23,33.4,62.36,21.5,88.8,19.75,87.75,15.19,55.85,41.64,26.23,53.35,21.5,27.26
13/10/2008,9387.6,27.3,59.62,26.07,47.08,49.48,19.27,37.23,73.08,21,111,21.71,92.21,16.99,62.68,41.99,29.42,57.25,25.5,27.92
14/10/2008,9311,28.19,59.37,26.68,45.07,47.49,18.54,36.19,72.46,20.85,122.9,21.07,93.6,15.93,64,40.71,29.13,56.02,24.1,28.56
15/10/2008,8577.9,24.41,54.68,24.62,42.33,42.06,16.57,32.2,62.35,19.25,113.15,19.83,88.29,14.99,60.54,38.49,26.56,51.55,22.66,25.18
16/10/2008,8979.3,23.64,57.27,25.46,44.79,42.37,17.75,33.85,69.45,19.89,112.4,19.7,91.52,15.88,63.5,40.49,28.19,54.46,24.19,27.98
17/10/2008,8852.2,23.33,56.49,25.29,44.55,39.32,17.91,33.77,68.04,19.63,114.3,20.21,90.78,15.5,62.65,39.33,28.5,53.8,23.93,28.74
20/10/2008,9265.4,24.35,57.51,26.99,46.71,40.9,18.96,36.17,74.99,20.14,121.5,20.78,92.51,16.04,64.44,40.66,31,56.84,24.72,29.88
21/10/2008,9033.7,26.39,60.04,25.73,46.4,38.83,17.86,33.28,71.5,20.35,121.35,20.52,88.86,15.25,63.66,39.74,29.97,55.13,23.36,28.56
22/10/2008,8519.2,25.02,58.19,23.78,42.91,36.52,17.41,31.5,64.57,18.96,115.06,19.47,83.6,14.58,61.42,37.17,28.01,54.18,21.53,26.25
23/10/2008,8691.3,24.53,61.54,25.26,46.52,35.36,17.24,31.49,70.39,18.8,108.58,19.06,84.35,14.51,62.45,37.85,28.85,55.58,22.32,25.36
24/10/2008,8379,24.05,59.61,24.68,45.24,33.3,16.31,29.33,69.04,17.83,100.4,18.51,82.07,14.28,60.79,35.43,27.35,53.06,21.96,23.9
27/10/2008,8175.8,23.08,60.37,24.39,42.36,32.78,16.09,27.8,66.09,17.73,92.88,18.91,79.66,14.25,60.15,34,26.82,51.76,21.18,23.28
28/10/2008,9065.1,25.47,64.31,27.61,48.91,34.95,18.31,30.73,74.86,19.49,93.57,21.57,87.28,15.86,64.19,37.6,29.69,56.62,23.1,26.21
29/10/2008,8991,25.21,62.5,26.9,49.8,36.14,17.87,31.52,74.65,19.2,97.66,21.65,88.2,14.94,61.53,35.71,28.68,57.18,23,26.24
30/10/2008,9180.7,26.06,62.55,27.1,50.7,37.37,17.79,32.04,75.05,19.35,91.11,22.72,90.69,16.17,60.57,37.62,30.19,57.87,22.63,27.9
31/10/2008,9325,27.5,64.3,26.77,52.42,38.2,17.77,32.04,74.12,19.51,92.5,23.59,92.97,16.03,61.34,41.25,30.95,57.93,22.33,28.82
3/11/2008,9319.8,28.32,64.11,27.81,52.85,39.01,17.2,32.03,74.29,19.3,89.09,22.22,92.68,15.64,61.16,40.73,29.97,57.03,22.62,27.92
4/11/2008,9625.3,29.82,65.61,29.28,53.62,42.25,18.33,33.23,77.49,20.77,95,23.39,93.4,16.26,61.89,42.17,31.13,57.78,23.53,28.11
5/11/2008,9139.3,27.83,64.52,27.15,49.55,40.4,17.39,30.86,73.69,19.93,87.43,22.15,89.94,15.06,59.85,39.22,28.72,56,22.08,26.39
6/11/2008,8695.8,24.92,62.36,25.99,45.72,37.6,16.94,29.01,69.96,18.34,80.72,20.93,85.15,13.87,57.92,38.26,27.86,54.17,20.88,25.32
7/11/2008,8943.8,25.31,64.83,27,46.58,38.45,17.58,30.46,73.95,18.86,77.78,21.06,86.27,14.63,60.22,37.75,28.92,55.47,21.5,24.7
10/11/2008,8870.5,23.98,64.95,27.47,46.14,37.41,17.57,30.1,74.02,18.45,71.21,20.74,83.87,14.35,60.01,36.41,27.91,56.48,21.3,23.98
11/11/2008,8694,22.4,62.38,27.33,43.97,36.87,17.18,28.76,72.65,17.81,74.68,20.51,82.74,13.93,59.55,36.35,27.55,56.29,21.2,22.84
12/11/2008,8282.7,20.05,59.44,26.18,42.52,35.08,16.55,27.21,68.93,16.29,66.79,19.8,79.74,13.52,57.92,34.57,26.72,54.02,20.3,22.18
13/11/2008,8835.3,20.78,64.43,28.67,43.16,39.41,17.26,29.29,75.41,16.86,69.99,22.23,84.21,14.43,62.9,37.19,28.53,56.25,21.25,24.43
14/11/2008,8497.3,19.99,63.06,27.65,41.04,36.96,16.62,27.43,73.68,16.02,66.73,20.54,80.33,13.32,60.05,34.47,27.33,56.13,20.06,23.26
17/11/2008,8273.6,19.37,60.8,26.77,41.18,35.7,16.21,26.96,73.38,16.11,62.49,20,77.48,13,59.27,32.77,25.99,55.61,19.32,23.16
18/11/2008,8424.8,19.38,62.17,26.57,39.56,36.19,16.45,26.92,76.33,16.06,62.03,20.71,80.08,13.11,60.89,32.14,26.13,56.51,19.62,23.32
19/11/2008,7997.3,18.74,58.77,25.23,37.48,33.87,15.08,24.26,73.42,14.45,55.18,19.76,75.97,12.49,58.12,28.47,25.31,55.44,18.29,21.92
20/11/2008,7552.3,17.23,56.79,24.51,37.11,32.84,14.47,21.95,68.51,12.84,52,18.52,71.74,12.23,55.81,23.38,23.56,52.91,17.53,21.8
21/11/2008,8046.4,18.69,61.3,25.19,39.58,34.67,15.17,23.03,75.81,14.03,53.31,19.29,74.88,13.11,58.35,22.72,24.4,55.15,19.68,23.94
24/11/2008,8443.4,21.18,63.26,26.94,40.75,36.34,16.4,24.29,78.8,15.26,67.42,21.42,79.89,13.56,59.11,27.58,25.44,55.51,20.69,25.16
25/11/2008,8479.5,21.37,63.64,27.29,40.18,37.27,15.42,24.13,78.11,15.77,71.78,22.25,80.65,13.13,58.7,29.77,25.81,56.81,19.99,24.64
26/11/2008,8726.6,22.3,65.91,28.39,41.28,39.33,16.39,24.63,80.89,16.19,76.5,23.55,81.67,13.97,58.27,30.62,26.31,57.9,20.49,26.62
27/11/2008,,22.3,65.91,28.39,41.28,39.33,16.39,24.63,80.89,16.19,76.5,23.55,81.67,13.97,58.27,30.62,26.31,57.9,20.49,26.62
28/11/2008,8829,23.31,66.93,28.56,42.63,40.99,16.54,25.06,80.15,17.17,78.99,23.11,81.6,13.8,58.58,31.66,26.72,58.75,20.22,26.62
1/12/2008,8149.1,19.64,62.35,26.96,39.88,36.58,14.96,22.22,74.31,15.5,65.76,21.21,76.9,12.56,55.33,26.12,24.85,56.17,18.61,24.01
2/12/2008,8419.1,20.76,60.86,28.04,40.7,38,15.32,23.6,77.61,17.61,65,21.85,79.84,13.28,56.83,28.53,26.68,57.05,19.15,25
3/12/2008,8591.7,21.87,60.71,29.08,40.47,39.65,16.01,23.61,78.93,18.13,68.95,22.76,80.67,13.66,57.32,30.25,26.46,59.55,19.87,26
4/12/2008,8376.2,20.84,59.14,28.17,39.19,37.52,15.33,23.69,76.27,17.55,67.53,23.22,77.44,12.77,56.18,31.08,25,60.84,19.11,25.98
5/12/2008,8635.4,21.78,59.85,28.15,39.53,38.26,15.94,24.12,76.6,17.85,70.72,24.4,80.59,13.29,58.23,33.35,26.49,62.72,19.87,26.67
8/12/2008,8934.2,24.44,57.38,29.98,42.85,42.42,17.25,26.34,79.6,18.88,77.15,24.25,84.86,13.94,58.77,36.49,27,60.92,21.01,28.08
9/12/2008,8691.3,23.29,56.15,29.16,40.82,42.38,17.16,26.38,78.2,17.78,72.77,23.2,82.69,14.3,57.81,33.96,26.31,59.68,20.6,26.47
10/12/2008,8761.4,21.56,57.52,28.08,41.68,43.67,17.33,26.55,80.07,18,71.53,24.29,82.86,14.27,57.8,33.52,26.98,61.66,20.61,25.25
11/12/2008,8565.1,20.13,55.14,27.94,40.27,42.2,16.91,25.94,80.02,17.05,69.71,22.99,80.58,14.01,58.25,29.94,26.44,60.87,19.45,24.36
12/12/2008,8629.7,20.34,56.04,28.18,39.2,42.08,16.99,26.61,80.45,17.11,67.74,23.47,82.2,14.75,57.25,30.94,27.04,60.59,19.36,24.68
15/12/2008,8564.5,19.34,55.63,27.13,38.74,42.21,16.84,26.17,79.95,16.95,66.46,23.41,82.77,14.59,57.81,28.63,26.6,60.69,19.04,24.1
16/12/2008,8924.1,20.06,58.32,28.23,41.9,43.8,17.42,27.59,83.14,17.92,76,24.32,86.4,15.64,59.6,32.35,27.91,62.92,20.11,24.82
17/12/2008,8824.3,19.81,58.58,28.12,41.02,44.65,16.84,27.11,81.06,17.39,78.78,24.7,85.84,15.26,58.78,31.86,27.58,62.63,19.66,25.32
18/12/2008,8605,18.9,56.71,27.72,41.07,42.16,16.66,25.71,77,15.96,80.05,24.45,84,14.26,58.99,30.21,27.74,61.29,19.3,26.34
19/12/2008,8579.1,19.43,56.62,28.12,41.24,42.69,16.64,25.6,75.02,16.5,80.73,24.22,83.52,14.44,58.84,30.32,28.56,60.32,19.12,25.63
22/12/2008,8519.7,18.42,56.37,28.13,41.12,41.78,16.37,24.99,74.91,16.07,77,23.73,81.99,14.34,58.93,29.82,29.09,61.4,19.18,24.55
23/12/2008,8419.5,17.96,55.44,27.72,40.15,41.13,16.24,24.5,75.1,16.43,75.2,23.62,80.6,14.07,58.68,29.11,29.41,60.65,19.28,23.98
24/12/2008,8468.5,17.97,55.5,27.83,40.12,41.91,16.35,24.76,75.78,16.11,76.44,23.73,80.52,14.23,58.56,29.85,29.27,61.28,19.17,24.56
25/12/2008,,17.97,55.5,27.83,40.12,41.91,16.35,24.76,75.78,16.11,76.44,23.73,80.52,14.23,58.56,29.85,29.27,61.28,19.17,24.56
26/12/2008,8515.6,17.91,55.74,27.94,40.53,42.72,16.27,24.98,77.19,15.97,75.97,23.56,81.33,14.18,58.56,29.8,29,61.06,19.13,24.88
29/12/2008,8483.9,17.7,55.37,27.86,39.99,42.34,16.01,24.49,78.02,15.66,76.56,23.36,81.25,14.13,58.15,29.78,28.3,60.38,18.96,24.47
30/12/2008,8668.4,18,57.17,28.23,41.25,43.66,16.23,25.11,78.59,15.82,82.06,23.11,83.55,14.69,59.17,31.01,29.6,61.74,19.34,24.84
31/12/2008,8776.4,18.55,57.54,28.5,42.67,44.67,16.3,25.3,79.83,16.2,84.39,23.02,84.16,14.66,59.83,31.53,30.4,62.19,19.44,25.5
1/01/2009,,18.55,57.54,28.5,42.67,44.67,16.3,25.3,79.83,16.2,84.39,23.02,84.16,14.66,59.83,31.53,30.4,62.19,19.44,26
2/01/2009,9034.7,19.33,59.19,29.42,45.25,46.91,16.96,26.18,81.64,17.07,86.76,24.13,87.37,15.2,60.65,31.35,31,63.75,20.33,26.53
5/01/2009,8952.9,19.95,58.5,28.43,46.17,46.08,17.11,26.33,81.63,16.63,88.78,24.71,86.82,14.91,60.05,29.25,30.53,63.56,20.52,26.72
6/01/2009,9015.1,21.07,59.19,28.3,46.31,45.8,17.79,27.65,80.3,16.86,88.71,25.26,89.23,15.37,59.69,29.88,29.97,62.14,20.76,26.18
7/01/2009,8769.7,20.01,58.07,27.21,44.76,43.67,17.32,25.66,78.25,16.11,84.5,24.57,87.79,14.44,59.13,28.09,29.49,61.24,19.51,25.23
8/01/2009,8742.5,20.04,58.58,27.18,44.79,44.02,17.54,25.99,79.09,16.14,85.41,24.39,87.18,14.55,59.02,27.22,29.36,60.52,20.12,25.7
9/01/2009,8599.2,19.23,57.74,26.68,44.45,43.2,16.7,25.41,77.57,16,83.92,23.86,84.7,14.15,59.05,25.97,28.73,60.07,19.52,24.8
12/01/2009,8474,18.83,57.08,25.94,43.74,41.19,16.4,24.93,76.54,15.83,77.67,22.97,85.71,13.79,58.34,24.91,28.5,60.16,19.47,25.06
13/01/2009,8448.6,18.99,56.25,25.99,42.46,41.4,16.45,25.21,77.92,14.94,77.92,22.51,85.34,13.67,58.84,26.35,28.44,59.32,19.82,24.75
14/01/2009,8200.1,17.83,55.04,25.41,41.2,39.35,15.74,23.88,75.1,14.11,75.69,21.91,83.19,13.08,57.95,25.91,27.82,57.33,19.09,23.32
15/01/2009,8212.5,17.32,55.17,25.12,40.96,39.39,15.81,24.65,76.66,13.77,73.83,22.81,84.12,13.29,57.62,24.34,28.12,57.98,19.24,23.48
16/01/2009,8281.2,17.01,56.42,25.23,42.46,39.55,15.82,24.97,78.1,13.96,73.05,23.2,84.92,13.74,57.44,22.82,28.19,59.67,19.71,23.4
20/01/2009,7949.1,15.6,53.92,25.02,40.36,38.32,15.01,23.32,76.29,12.93,59.2,21.99,81.98,12.86,56.75,18.09,27.89,57.07,18.48,22.07
21/01/2009,8228.1,16.87,54.24,25.79,42.27,39.55,15.7,24.48,79.26,13.03,69.9,22.28,91.42,13.26,56.36,22.63,27.57,58.7,19.38,22.83
22/01/2009,8122.8,16.06,54.06,25.51,42.26,37.23,15.37,23.92,78.23,13.48,71.03,21.97,90.07,12.82,56.87,23.1,27.45,58.72,17.11,22.82
23/01/2009,8077.6,16,52.9,26.12,41.98,35.66,15.89,24.16,78.04,12.03,74.91,21.72,89.49,13.12,55.97,24.28,28.2,58.02,17.2,22.84
26/01/2009,8116,15.2,53.56,26.83,43.01,32.67,16.3,23.18,78.6,12.42,74.2,22.73,91.6,13.38,56.55,24.5,27.79,58.4,17.63,22.84
27/01/2009,8174.7,16.68,53.99,25.93,43.22,32.32,16.73,23.27,78.92,13.06,78.26,22.12,91.66,13.81,57.54,25.06,28.37,58.52,17.66,22.76
28/01/2009,8375.5,17.85,55.42,25.91,43.24,33,16.88,24.71,79.25,13.5,87.7,23,94.82,14.01,58.56,27.66,28.78,59.2,18.04,23.8
29/01/2009,8149,16.71,56.55,24.71,40.71,31.85,15.93,23.78,77,12.72,82.72,22,92.51,13.37,58.28,25.43,28.94,58.14,17.59,23
30/01/2009,8000.9,16.73,53.79,24.62,42.31,30.85,14.97,22.96,76.48,12.13,80.73,21.53,91.65,12.9,57.69,25.51,28.55,58.02,17.1,22.62
2/02/2009,7936.8,16.98,50.62,25.16,40.8,30.29,15.31,22.65,76.69,11.62,83.57,21.57,90.93,13.63,57.69,25.2,28.43,57.9,17.83,22.22
3/02/2009,8078.4,16.09,51.64,25.37,42.09,29.99,15.62,23.35,78.12,11.37,82.81,21.92,93.48,13.73,58.58,24.05,30.24,58.88,18.5,23.15
4/02/2009,7956.7,16.36,50.84,24.66,41.97,30.6,15.84,23.28,77.66,11.26,87.97,21.73,92.83,13.88,57.96,24.04,29.9,57.86,18.63,22.89
5/02/2009,8063.1,17.03,51.55,25.15,42.72,31.61,16.35,23.79,79.78,10.85,92.85,22.4,92.41,14.25,58.11,24.54,30.1,58.36,19.04,23.6
6/02/2009,8280.6,17.93,52.39,26.08,42.92,33.28,17.04,24.57,80.34,11.1,96.57,23.53,96.14,14.73,58.51,27.63,30.77,58.46,19.66,24.34
9/02/2009,8270.9,17.75,54.11,25.89,42.8,32.72,16.85,24.84,79.48,12.64,97.89,23.09,96.82,14.91,58.5,27.28,30.65,59.02,19.44,23.88
10/02/2009,7888.9,15.97,51.08,24.56,40.21,30.92,16.05,23.67,76.14,11.62,90.4,22.21,93.27,14.08,56.73,24.62,29.01,57.28,18.8,22.52
11/02/2009,7939.5,16.36,51.29,24.44,40.33,31.13,16.17,23.13,74.58,11.94,94.71,22.14,95.16,14.08,57.33,26.09,29.72,57.08,19.21,22.16
12/02/2009,7932.8,16.19,49.97,24.29,39.86,31.02,16.2,22.91,75.22,11.68,95.58,21.98,95.07,14,57.78,26.19,29.34,56.96,19.26,22.23
13/02/2009,7850.4,15.74,49.42,24.19,40.48,30.94,16.1,22.4,74.59,11.44,96.45,21.22,93.84,13.88,57.1,24.69,28.75,56.81,19.09,21.72
17/02/2009,7552.6,13.96,47.42,23.22,38.43,28.98,15.29,21.21,71.28,10.81,85.71,19.94,90.67,13.21,55.98,21.65,28.61,55.68,18.09,20.97
18/02/2009,7555.6,14.1,47.14,22.96,37.98,28.44,15.37,21.14,71.94,10.86,84.5,19.8,91.51,13.36,55.83,21.51,28.64,56.41,18.12,21.76
19/02/2009,7466,12.87,47.07,23.19,37.57,27.02,15.04,20.88,72.16,10.06,86.01,20.16,88.93,12.68,55.93,20.6,28.53,55.31,17.91,21.4
20/02/2009,7365.7,12.97,47.25,23.58,36.31,26.66,15.08,20.38,71.23,9.38,84.59,19.46,88.79,12.78,54.65,19.9,28.1,54.57,18,21.46
23/02/2009,7114.8,12.15,45.41,22.68,34.46,25.12,14.36,18.91,69.3,8.85,80.07,18.71,84.37,12.08,53.65,19.51,27.88,53.87,17.21,20.8
24/02/2009,7350.9,13.62,47.4,23.25,35.44,26.04,14.99,19.71,72.09,9.08,92.98,20.67,86.4,12.73,54.54,21.02,28.53,54.76,17.17,21.47
25/02/2009,7270.9,13.07,46.61,23.71,33.91,25.03,14.77,19.23,72.05,9.01,89.92,20.31,85.9,13.03,53.96,21.73,27.91,54.29,16.96,21.08
26/02/2009,7182.1,12.57,46.33,24.09,32.71,24.23,14.49,18.9,70.95,9.1,92.15,20.64,88.97,12.71,52.44,23.05,26.04,52.2,16.42,20.52
27/02/2009,7062.9,12.06,45.46,23.77,31.44,24.61,14.57,18.76,67.9,8.51,91.08,20.89,92.03,12.74,50,22.85,24.2,52.25,16.15,20.76
2/03/2009,6763.3,11.06,42.84,23.04,29.51,22.17,14.32,17.44,64.91,7.6,86.27,19.92,89.05,12.31,47.92,21.16,23.44,51.85,15.79,19.88
3/03/2009,6726,11.82,43.12,22.67,29.36,22.47,14.39,17.55,64.36,7.01,82.37,18.89,87.77,12.28,47.64,21.01,23.05,52.43,15.88,20.02
4/03/2009,6875.8,11.71,44.82,23,30.31,25.44,15.25,18.21,65.68,6.69,85.47,19.01,89.49,12.76,49.1,19.3,23.17,53.15,16.12,21.28
5/03/2009,6594.4,10.33,42.51,22.56,29.39,23.49,14.55,16.97,62.22,6.66,81.72,18.15,87.48,12.31,47.67,16.6,22.14,50.86,15.27,19.97
6/03/2009,6626.9,10.26,41.83,22.58,30.1,23.23,14.18,16.87,64.03,7.06,75.65,18,85.81,12.41,47.97,15.93,22.74,52.12,15.28,19.97
9/03/2009,6547.1,10.64,42.07,21.72,31,23.92,13.62,16.14,64.57,7.41,73.95,18.23,83.48,12.55,46.6,15.9,20.99,52.32,15.15,19.28
10/03/2009,6926.5,12.17,45.49,23.02,33.01,26.51,14.64,17.92,67.39,8.87,85.28,19.42,87.25,13.92,47.78,19.5,22.2,52.6,16.48,20.8
11/03/2009,6930.4,11.93,46.8,23.35,33.27,26.31,15.02,18.35,65.77,8.49,92.39,19.68,88.62,13.96,47.9,20.4,21.94,51.03,17.11,21.72
12/03/2009,7170.1,13.15,48,24.35,33.63,27.02,15.51,19.06,67.15,9.57,97.25,20.33,90.4,14.52,49,23.2,24.03,52.17,17.01,22.3
13/03/2009,7224,13.09,48,24.27,33.4,26.78,15.51,19.49,67.2,9.62,98.8,20.71,90.36,14.7,50.64,23.75,27.07,52.38,16.65,22.34
16/03/2009,7217,12.66,47.47,24.36,33.83,26.42,15.45,20.26,66.97,9.66,93.9,20.14,91.22,14.25,50.73,23.09,26.21,51.69,16.25,21.96
17/03/2009,7395.7,12.92,48.76,25.37,34.44,26.83,16.14,20.58,69.09,10,98.99,21.48,92.91,14.9,50.72,25.14,26.61,53.64,16.9,22.7
18/03/2009,7486.6,14.09,49.2,25.7,33.75,27.47,16.5,21.52,69.17,10.32,105.25,22.58,91.95,15.24,50.66,27.11,26.96,55.42,16.96,22.96
19/03/2009,7400.8,13.07,47.47,25.6,33.19,28.41,16.23,21.51,68.33,10.13,99.3,22.44,92.66,15.15,50.06,24.95,26.04,54.71,17.14,23.25
20/03/2009,7278.4,12.26,45.93,25.33,32.55,27.07,15.91,20.66,66.09,9.54,97.32,22.16,92.51,14.65,51.67,23.15,26.72,53.2,17.06,22.51
23/03/2009,7775.9,14.56,49.32,26.92,35.5,29.63,16.98,22.33,70.53,10.43,111.93,23.25,98.71,15.52,53.23,28.86,27.98,55.16,18.33,23.81
24/03/2009,7660,13.9,48.3,26.33,36.1,29.4,16.68,22.76,69.38,10.41,110.6,22.95,98.3,15,52.7,26.4,27.75,53.56,17.93,22.8
25/03/2009,7749.8,14.11,49.02,26.18,37.06,28.91,16.57,22.86,70.16,10.49,112.95,23.28,97.95,14.94,52.86,28.56,27.5,55.01,17.88,23.18
26/03/2009,7924.6,15.13,51.03,26.35,38.66,30.78,17.31,23.48,71.23,10.9,111.99,24.14,98.78,15.82,52.9,29.1,27.58,56.06,18.83,23.8
27/03/2009,7776.2,14.45,50.33,26,37.53,30.35,16.95,22.7,69.98,10.78,108.08,23.63,94.15,15.42,52.83,27.4,27.16,55.01,18.13,23.42
30/03/2009,7522,12.81,48.65,25.16,35.52,27.53,16.31,21.93,68.63,9.93,100.46,23.38,94.52,14.72,53.01,24.85,26.55,53.92,17.48,23.13
31/03/2009,7608.9,13.63,49.72,25.2,35.58,27.96,16.77,22.33,68.1,10.11,106.02,23.56,96.89,15.03,52.6,26.58,26.75,54.57,18.37,23.44
1/04/2009,7761.6,14.44,50.65,25.92,35.44,28.99,17.46,23.44,69.23,10.17,110.29,23.83,97.61,15.03,53.04,28.14,26.99,55.24,19.31,23.5
2/04/2009,7978.1,14.98,52.13,26.54,37.2,31.54,18.14,25.23,70.25,10.74,114.22,24.77,100.82,15.7,52.97,28.16,27,56.35,19.29,25.24
3/04/2009,8017.6,15.33,52.11,26.83,37.69,32.15,18.16,25.97,70.44,10.94,119.4,25,102.22,15.95,52.15,29.28,26.46,56.64,18.75,25.94
6/04/2009,7975.9,15.16,52.08,26.59,38.16,31.31,17.53,25.44,70.05,11.19,116.65,24.85,101.56,15.86,52.2,28.2,26.67,55.94,18.76,25.64
7/04/2009,7789.6,15.01,50.8,25.53,36.64,29.45,16.85,24.32,68.71,10.65,116.08,24.37,98.75,15.45,51.36,27.25,26.27,55.4,18.76,24.93
8/04/2009,7837.1,15.72,51.38,25.39,36.87,29.57,17.13,24.92,68.96,10.64,114.75,25.12,101.19,15.27,51.45,27.43,26.76,55.56,19.19,25.12
9/04/2009,8083.4,18.83,53.13,26.1,39.15,32.52,17.82,26.48,69.84,11.33,124.33,25.9,101.7,15.98,51.41,32.75,26.3,56.67,19.67,26.64
10/04/2009,,18.83,53.13,26.1,39.15,32.52,17.82,26.48,69.84,11.33,124.33,25.9,101.7,15.98,51.41,32.75,26.3,56.67,19.67,26.64
13/04/2009,8057.8,20.46,53.35,26.02,37.15,33.16,17.89,26.81,68.02,12.13,130.15,25.96,99.95,15.98,51.15,33.7,26.05,56.11,19.59,26.56
14/04/2009,7920.2,18.43,52.94,25.28,37.04,32.7,17.93,26.65,67.7,11.51,115.11,25.34,99.27,16.01,51.37,30.7,25.68,54.82,19.35,25.7
15/04/2009,8029.6,20.62,53.73,25.45,37.57,33.02,17.56,27.4,68.14,11.83,121.19,25.67,98.85,15.62,51.77,32.56,26.25,53.95,18.83,26.06
16/04/2009,8125.4,20.69,54.76,25.99,38.39,32.71,18.08,28.34,67.41,12.27,121.19,25.97,101.43,15.89,52.2,33.24,25.85,54.7,19.76,26.88
17/04/2009,8131.3,21.81,53.81,25.95,38.32,32.29,17.99,28.42,66.75,12.39,120.6,26.1,101.27,15.6,53.05,33.26,25.73,56.09,19.2,27.3
20/04/2009,7841.7,18.98,51.97,25.29,36.48,30.48,17.31,26.74,65.29,11.35,115.01,25.15,100.43,15,52.47,29.69,25.22,55.33,18.61,26.18
21/04/2009,7969.6,19.57,53.29,25.28,36.65,31.39,17.69,28.06,66.23,11.7,120.36,25.87,102.31,15.36,52.46,32.53,23.54,55.63,18.97,26.64
22/04/2009,7886.6,19.43,53.06,25.74,37.3,32.45,17.44,27.74,64.75,11.8,120.49,26.17,102.55,15.67,51.18,31.9,22.97,54.25,18.78,27.5
23/04/2009,7957.1,20.97,54.21,25.5,37.93,32.45,17.62,27.46,65.71,11.88,122.81,25.76,101.42,15.53,51.4,33.21,23.23,55.3,18.92,27.2
24/04/2009,8076.3,25.3,57,25.16,38.72,33.63,18.42,28.78,66.57,12.11,121.3,26.31,100.08,15.62,50.92,33.38,23.45,54.31,20.91,27.36
27/04/2009,8025,24.23,57.35,25.31,39.47,33.39,18.37,27.5,66.13,12.09,120.9,25.88,99.95,15.28,50.86,32.78,23.44,54.49,20.4,27.06
28/04/2009,8017,24.15,56.55,25.65,38.85,32.78,18.67,27.51,67.08,12,120.67,26.07,101.94,15.05,50.65,32.79,23.17,54.53,19.93,27.8
29/04/2009,8185.7,24.95,57.52,25.52,40.55,33.69,19.25,28.02,68.44,12.22,127.18,26.34,104.04,15.35,51.03,34.48,23.9,54.41,20.25,26.48
30/04/2009,8168.1,25.22,57.6,25.62,40.05,35.58,19.32,27.9,66.67,12.65,128.5,26.32,103.21,15.78,52.36,33,24.24,53.29,20.26,26.24
1/05/2009,8212.4,24.29,57.88,26.01,41.21,37.26,19.58,27.87,68.01,12.69,127.08,25.77,104.61,15.81,52.59,32.49,24.3,52.4,20.24,26.46
4/05/2009,8426.7,27.28,58.48,26.69,42.18,38.48,19.5,29.4,68.2,13.1,134.16,26.21,106.19,16.66,53.76,35.79,24.62,52.77,20.19,27.64
5/05/2009,8410.7,26.57,58.43,26.5,43.15,39.41,19.63,29.07,67.65,13.1,135.2,26.19,105.85,16.16,54.36,34.82,24.59,53.16,19.79,27.5
6/05/2009,8512.3,27.14,59.14,26.69,44.2,40,19.61,28.76,68.58,13.67,139.22,26.04,104.62,16.12,54.21,37.22,24.61,53.69,19.79,27.3
