Date,MSFT,IBM,AAPL,MCD,PG,GOOG
18/06/2009,23.5,106.33,135.88,58.16,51.17,414.06
19/06/2009,24.07,105.89,139.48,58.17,50.64,420.09
22/06/2009,23.28,104.52,137.37,57.2,50.56,407.35
23/06/2009,23.34,104.44,134.01,56.76,50.55,405.68
24/06/2009,23.47,104.15,136.22,56.3,50.55,409.29
25/06/2009,23.79,106.06,139.86,57.46,51.68,415.77
26/06/2009,23.35,105.68,142.44,57,51.75,425.32
29/06/2009,23.86,105.83,141.97,57.23,52.23,424.14
30/06/2009,23.77,104.42,142.43,57.49,51.1,421.59
1/07/2009,24.04,104.84,142.83,58.22,52,418.99
2/07/2009,23.37,101.73,140.02,57.45,51.11,408.49
3/07/2009,23.37,101.73,140.02,57.45,51.11,408.49
6/07/2009,23.2,101.65,138.61,57.99,52.17,409.61
7/07/2009,22.53,100.19,135.4,56.8,51.91,396.63
8/07/2009,22.56,100.68,137.22,57.04,52.64,402.49
9/07/2009,22.44,102.08,136.36,56.77,52.41,410.39
10/07/2009,22.39,100.83,138.52,57.05,52.22,414.4
13/07/2009,23.23,103.62,142.34,57.27,52.98,424.3
14/07/2009,23.11,103.25,142.27,57.46,53.54,424.69
15/07/2009,24.12,107.22,146.88,57.08,54.65,438.17
16/07/2009,24.44,110.64,147.52,57.22,55.21,442.6
17/07/2009,24.29,115.42,151.75,57.84,55.92,430.25
20/07/2009,24.53,116.44,152.91,58.28,55.56,430.17
21/07/2009,24.83,117.04,151.51,58.63,55.49,427.9
22/07/2009,24.8,115.57,156.74,58.82,54.87,427.69
23/07/2009,25.56,117.06,157.82,56.09,55.16,437.34
24/07/2009,23.45,117.64,159.99,56.08,55.84,446.72
27/07/2009,23.11,117.63,160.1,55.97,55.78,444.8
28/07/2009,23.47,117.28,160,56.47,55.71,439.85
29/07/2009,23.8,117.26,160.03,56.41,56.12,436.24
30/07/2009,23.81,117.86,162.79,55.59,56.23,445.64
31/07/2009,23.52,117.93,163.39,55.06,55.51,443.05
3/08/2009,23.83,119.92,166.43,55.13,55.61,452.21
4/08/2009,23.77,119.6,165.55,55.01,55.46,453.73
5/08/2009,23.81,118.47,165.11,55.09,53.91,451.14
6/08/2009,23.46,117.38,163.91,54.84,51.46,450.36
7/08/2009,23.56,119.33,165.51,55.2,52.03,457.1
10/08/2009,23.42,118.7,164.72,56.27,52.17,456.61
11/08/2009,23.13,117.79,162.83,56.02,51.93,453.94
12/08/2009,23.53,119.29,165.31,56.26,52.08,458.58
13/08/2009,23.62,119.58,168.42,55.78,52.3,462.28
14/08/2009,23.69,118.57,166.78,55.27,52.37,460
17/08/2009,23.25,116.86,159.59,54.5,52.21,444.89
18/08/2009,23.58,117.63,164,55.26,52.45,445.28
19/08/2009,23.65,118.57,164.6,55.65,52.8,443.97
20/08/2009,23.67,118.95,166.33,56.14,53.02,460.41
21/08/2009,24.41,119.9,169.22,56.27,53.58,465.24
24/08/2009,24.64,119.32,169.06,55.91,53.34,468.73
25/08/2009,24.64,118.83,169.4,56.45,53.4,471.37
26/08/2009,24.55,119.47,167.41,57,53.36,468
27/08/2009,24.69,119.43,169.45,57.16,53.06,466.06
28/08/2009,24.68,118.22,170.05,56.07,53.19,464.75
31/08/2009,24.65,118.05,168.21,56.24,54.11,461.67
1/09/2009,24,116.69,165.3,55.64,53.02,455.76
2/09/2009,23.86,116.09,165.18,55.37,52.8,453.01
3/09/2009,24.11,116.33,166.55,55.57,52.87,457.52
4/09/2009,24.62,117.46,170.31,56.14,52.86,461.3
8/09/2009,24.82,117.16,172.93,56.22,54.2,458.62
9/09/2009,24.78,116.76,171.14,55.09,53.76,463.97
10/09/2009,25,117.67,172.56,54.85,56.04,470.94
11/09/2009,24.86,118.05,172.16,54.39,55.64,472.14
14/09/2009,25,118.88,173.72,54.23,55.3,475.12
15/09/2009,25.2,119.35,175.16,54.98,55.03,477.54
16/09/2009,25.2,121.82,181.87,56.47,55.31,488.29
17/09/2009,25.3,121.88,184.55,56.46,55.53,491.72
18/09/2009,25.26,122.11,185.02,57,57.32,491.46
21/09/2009,25.3,121.57,184.02,56.14,57.1,497
22/09/2009,25.77,121.61,184.48,55.81,57.24,499.06
23/09/2009,25.71,120.82,185.5,55.54,57.25,498.46
24/09/2009,25.94,120.94,183.82,56.12,57.84,496.77
25/09/2009,25.55,121.08,182.37,56.95,58.01,492.48
28/09/2009,25.83,119.33,186.15,57.17,58.16,498.53
29/09/2009,25.75,118.81,185.38,57.17,57.91,498.53
30/09/2009,25.72,119.61,185.35,57.07,57.92,495.85
1/10/2009,24.88,117.9,180.86,56.74,56.62,487.2
2/10/2009,24.96,119.02,184.9,56.71,56.75,484.58
5/10/2009,24.64,119.75,186.02,56.61,56.68,488.52
6/10/2009,25.11,121.35,190.01,57.44,57.03,498.74
7/10/2009,25.1,122.78,190.25,57.14,56.95,517.54
8/10/2009,25.67,122.29,189.27,56.87,57.65,514.18
9/10/2009,25.55,125.93,190.47,56.7,57.56,516.25
12/10/2009,25.72,127.04,190.81,56.68,57.5,524.04
13/10/2009,25.81,127.02,190.02,57.05,57.26,526.11
14/10/2009,25.96,128.35,191.29,57.5,57.31,535.32
15/10/2009,26.71,127.98,190.56,58.2,57.24,529.91
16/10/2009,26.5,121.64,188.05,58.78,57.44,549.85
19/10/2009,26.36,123.06,189.86,59.28,57.79,552.09
20/10/2009,26.37,122.82,198.76,58.92,58.13,551.72
21/10/2009,26.58,120.87,204.92,58.33,57.49,551.1
22/10/2009,26.59,122.69,205.2,59.5,58.13,554.09
23/10/2009,28.02,120.36,203.94,59.43,57.64,553.69
26/10/2009,28.68,120.11,202.48,59.2,56.9,554.21
27/10/2009,28.59,120.65,197.37,59.02,57.18,548.29
28/10/2009,28.02,121.5,192.4,58.64,57.23,540.3
29/10/2009,28.22,122.87,196.35,59.14,59.54,551.05
30/10/2009,27.73,120.61,188.5,58.61,58,536.12
2/11/2009,27.88,120.56,189.31,59.16,58.95,533.99
3/11/2009,27.53,121.16,188.75,59.24,58.58,537.29
4/11/2009,28.06,121.29,190.81,60.29,59.03,540.33
5/11/2009,28.47,123.1,194.03,61.48,60.47,548.65
6/11/2009,28.52,123.49,194.34,61.72,61.04,551.1
9/11/2009,28.99,126,201.46,62.64,61.85,562.51
10/11/2009,29.01,126.91,202.98,62.28,61.86,566.76
11/11/2009,29.12,127.19,203.25,62.83,62.23,570.56
12/11/2009,29.36,126.26,201.99,62.17,61.3,567.85
13/11/2009,29.63,127.03,204.45,63.58,61.61,572.05
16/11/2009,29.54,128.21,206.63,64.53,62.27,576.28
17/11/2009,30,128.63,207,63.57,62.31,577.49
18/11/2009,30.11,128.15,205.96,63.98,62.41,576.65
19/11/2009,29.78,127.54,200.51,63.41,62.15,572.99
20/11/2009,29.62,126.96,199.92,63.97,61.8,569.96
23/11/2009,29.94,128.2,205.88,63.99,62.73,582.35
24/11/2009,29.91,127.93,204.44,64.22,62.8,583.09
25/11/2009,29.79,127.28,204.19,64.45,62.87,585.74
26/11/2009,29.79,127.28,204.19,64.45,62.87,585.74
27/11/2009,29.22,125.7,200.59,63.6,62.48,579.76
30/11/2009,29.41,126.35,199.91,63.25,62.35,583
1/12/2009,30.01,127.94,196.97,63.54,62.91,589.87
2/12/2009,29.78,127.21,196.23,62.5,63.19,587.51
3/12/2009,29.83,127.55,196.48,61.97,62.56,585.74
4/12/2009,29.98,127.25,193.32,61.59,62.6,585.01
7/12/2009,29.79,127.04,188.95,61.93,62.47,586.25
8/12/2009,29.57,126.8,189.87,60.61,61.87,587.05
9/12/2009,29.71,128.39,197.8,60.6,62.24,589.02
10/12/2009,29.87,129.34,196.43,61.05,62.24,591.5
11/12/2009,29.85,129.68,194.67,61.66,62.34,590.51
14/12/2009,30.11,129.93,196.98,62.14,63.01,595.73
15/12/2009,30.02,128.49,194.17,62,62.12,593.14
16/12/2009,30.1,128.71,195.03,62.42,62.16,597.76
17/12/2009,29.6,127.4,191.86,61.92,61.59,593.94
18/12/2009,30.36,127.91,195.43,62.17,61.55,596.42
21/12/2009,30.52,128.65,198.23,62.66,61.3,598.68
22/12/2009,30.82,129.93,200.36,62.97,61.3,601.12
23/12/2009,30.92,130,202.1,63.36,61.31,611.68
24/12/2009,31,130.57,209.04,63.42,61.28,618.48
25/12/2009,31,130.57,209.04,63.42,61.28,618.48
28/12/2009,31.17,132.31,211.61,63.61,61.25,622.87
29/12/2009,31.39,131.85,209.1,63.59,61.58,619.4
30/12/2009,30.96,132.57,211.64,62.89,61.37,622.73
31/12/2009,30.48,130.9,210.73,62.44,60.63,619.98
1/01/2010,30.48,130.9,210.73,62.44,60.63,619.98
4/01/2010,30.95,132.45,214.01,62.78,61.12,626.75
5/01/2010,30.96,130.85,214.38,62.3,61.14,623.99
6/01/2010,30.77,130,210.97,61.45,60.85,608.26
7/01/2010,30.45,129.55,210.58,61.9,60.52,594.1
8/01/2010,30.66,130.85,211.98,61.84,60.44,602.02
11/01/2010,30.27,129.48,210.11,62.32,60.2,601.11
12/01/2010,30.07,130.51,207.72,62.66,60.89,590.48
13/01/2010,30.35,130.23,210.65,62.59,61.52,587.09
14/01/2010,30.96,132.31,209.43,62.65,61.58,589.85
15/01/2010,30.86,131.78,205.93,62.28,60.82,580
18/01/2010,30.86,131.78,205.93,62.28,60.82,580
19/01/2010,31.1,134.14,215.04,63.48,61.72,587.62
20/01/2010,30.58,130.25,211.72,63.01,60.45,580.41
21/01/2010,30.01,129,208.07,63.2,59.84,582.98
22/01/2010,28.96,125.5,197.75,63.39,60.31,550.01
25/01/2010,29.32,126.12,203.08,63.09,60.63,540
26/01/2010,29.5,125.75,205.94,63.81,60.69,542.42
27/01/2010,29.67,126.33,207.88,63.73,60.81,542.1
28/01/2010,29.16,123.75,199.29,62.83,61.68,534.29
29/01/2010,28.18,122.39,192.06,62.43,61.55,529.94
1/02/2010,28.41,124.67,194.73,63.89,61.99,533.02
2/02/2010,28.46,125.53,195.86,64.03,62.9,531.12
3/02/2010,28.63,125.66,199.23,65.21,62.65,540.82
4/02/2010,27.84,123,192.05,64.06,61.4,526.78
5/02/2010,28.02,123.52,195.46,63.37,61.3,531.29
8/02/2010,27.72,121.88,194.12,62.92,61.01,533.47
9/02/2010,28.01,123.21,196.19,63.57,61.76,536.44
10/02/2010,27.99,122.81,195.12,63.25,61.67,534.44
11/02/2010,28.12,123.73,198.67,63.79,61.96,536.4
12/02/2010,27.93,124,200.38,63.59,61.76,533.12
15/02/2010,27.93,124,200.38,63.59,61.76,533.12
16/02/2010,28.35,125.23,203.4,64.01,62.83,541.3
17/02/2010,28.59,126.33,202.55,64.26,62.85,538.21
18/02/2010,28.97,127.81,202.93,64.48,63.39,543.22
19/02/2010,28.77,127.19,201.67,64.74,63.45,540.76
22/02/2010,28.73,126.85,200.42,64.77,63.42,542.8
23/02/2010,28.33,126.46,197.06,64.87,63.21,535.07
24/02/2010,28.63,127.59,200.66,65.26,63.89,531.47
25/02/2010,28.6,127.07,202,64.38,63.7,526.43
26/02/2010,28.67,127.16,204.62,63.85,63.28,526.8
1/03/2010,29.02,128.57,208.99,63.98,63.51,532.69
2/03/2010,28.46,127.42,208.85,64.07,63.71,541.06
3/03/2010,28.46,126.88,209.33,63.63,63.55,545.32
4/03/2010,28.63,126.72,210.71,63.43,63.67,554.59
5/03/2010,28.59,127.25,218.95,63.67,63.69,564.21
8/03/2010,28.63,126.41,219.08,65.12,63.19,562.48
9/03/2010,28.8,125.55,223.02,65.1,63.3,560.19
10/03/2010,28.97,125.62,224.84,64.94,63.01,576.45
11/03/2010,29.18,127.6,225.5,65.21,63.17,581.14
12/03/2010,29.27,127.94,226.6,65.53,63.32,579.54
15/03/2010,29.29,127.83,223.84,65.93,63.7,563.18
16/03/2010,29.37,128.67,224.45,66.07,63.53,565.2
17/03/2010,29.63,127.76,224.12,66.38,64.01,565.56
18/03/2010,29.61,128.38,224.65,66.68,63.73,566.4
19/03/2010,29.59,127.71,222.25,66.53,63.84,560
22/03/2010,29.6,127.98,224.75,67.01,63.88,557.5
23/03/2010,29.88,129.37,228.36,67.35,64.53,549
24/03/2010,29.65,128.53,229.37,66.8,63.61,557.33
25/03/2010,30.01,129.24,226.65,66.9,63.62,562.88
26/03/2010,29.66,129.26,230.9,67.26,63.69,562.69
29/03/2010,29.59,128.59,232.39,67.07,63.73,562.45
30/03/2010,29.77,128.77,235.84,67.24,63.66,566.71
31/03/2010,29.29,128.25,235,66.72,63.27,567.12
1/04/2010,29.16,128.25,235.97,67.58,63.36,568.8
2/04/2010,29.16,128.25,235.97,67.58,63.36,568.8
5/04/2010,29.27,129.35,238.49,68.03,63.76,571.01
6/04/2010,29.32,128.93,239.54,67.81,63.11,568.22
7/04/2010,29.35,128.48,240.6,67.7,62.5,563.54
8/04/2010,29.92,127.61,239.95,68.76,62.56,567.49
9/04/2010,30.34,128.76,241.79,68.68,62.73,566.22
12/04/2010,30.32,128.36,242.29,68.53,62.7,572.73
13/04/2010,30.45,129.03,242.43,68.92,63,586.77
14/04/2010,30.82,131.25,245.69,69.42,63.19,589
15/04/2010,30.87,130.89,248.92,69.16,63,595.3
16/04/2010,30.67,130.63,247.4,69.03,62.85,550.14
19/04/2010,31.04,132.23,247.07,69.92,63.22,550.1
20/04/2010,31.36,129.69,244.59,70.34,63.19,555.04
21/04/2010,31.33,128.99,259.22,70.36,63.63,554.3
22/04/2010,31.39,129.13,266.47,71.03,63.59,547.06
23/04/2010,30.96,129.99,270.83,71.15,63.54,544.99
26/04/2010,31.11,130.73,269.5,71.02,63.94,531.64
27/04/2010,30.84,128.82,262.04,70.53,63.11,529.06
28/04/2010,30.91,130.1,261.6,70.34,63.17,529.19
29/04/2010,31,130.46,268.64,71.52,62.2,532
30/04/2010,30.54,129,261.09,70.59,62.16,525.7
3/05/2010,30.86,129.6,266.35,71.42,62.68,530.6
4/05/2010,30.13,128.12,258.68,70.64,61.71,506.37
5/05/2010,29.85,127.46,255.98,70.66,62.16,509.76
6/05/2010,28.98,123.92,246.25,69.42,60.75,498.67
7/05/2010,28.21,122.1,235.86,68.01,60.31,493.14
10/05/2010,28.94,126.27,253.99,70.58,62.42,521.65
11/05/2010,28.88,126.89,256.52,70.48,62.37,509.05
12/05/2010,29.44,132.68,262.09,70.67,63.02,505.39
13/05/2010,29.24,131.48,258.36,70.5,62.75,510.88
14/05/2010,28.93,131.19,253.82,69.59,62.54,507.53
17/05/2010,28.94,130.44,254.22,70.14,63.38,507.97
18/05/2010,28.6,129.95,252.36,70.02,63.21,498.37
19/05/2010,28.24,128.86,248.34,69.4,63.22,494.43
20/05/2010,27.11,123.8,237.76,67.66,61.61,475.01
21/05/2010,26.84,125.42,242.32,67.86,61.85,472.05
24/05/2010,26.27,124.45,246.76,67.66,61.4,477.16
25/05/2010,26.07,124.52,245.22,67.84,61.05,477.07
26/05/2010,25.01,123.23,244.11,66.01,60.44,475.47
27/05/2010,26,126.39,253.35,67.2,60.95,490.46
28/05/2010,25.8,125.26,256.88,66.87,61.09,485.63
31/05/2010,25.8,125.26,256.88,66.87,61.09,485.63
1/06/2010,25.89,124.34,260.83,66.36,61.16,482.37
2/06/2010,26.46,127.41,263.95,67.77,61.74,493.37
3/06/2010,26.86,127.96,263.12,67.85,61.8,505.6
4/06/2010,25.79,125.28,255.96,66.7,60.8,498.72
7/06/2010,25.29,124.13,250.94,66.75,60.62,485.52
8/06/2010,25.11,123.72,249.33,68.38,62.14,484.78
9/06/2010,24.79,123.9,243.2,68.26,61.47,474.02
10/06/2010,25,127.68,250.51,69.37,61.91,487.01
11/06/2010,25.66,128.45,253.51,69.54,61.01,488.5
14/06/2010,25.5,128.5,254.28,69.3,61.25,483.19
15/06/2010,26.58,129.79,259.69,70.4,61.91,497.99
16/06/2010,26.32,130.35,267.25,70.29,61.19,501.27
17/06/2010,26.37,130.98,271.87,70.05,61.76,500.08
18/06/2010,26.44,130.15,274.07,69.88,61.3,500.03
21/06/2010,25.95,130.65,270.17,69.92,61.1,488.56
22/06/2010,25.77,129.3,273.85,68.64,60.72,486.25
23/06/2010,25.31,130.11,270.97,68.63,61.38,482.05
24/06/2010,25,128.19,269,67.73,60.87,475.1
25/06/2010,24.53,127.12,266.7,67.42,59.79,472.68
28/06/2010,24.31,128.98,268.3,67.33,60.62,472.08
29/06/2010,23.31,125.09,256.17,66.46,60.32,454.26
30/06/2010,23.01,123.48,251.53,65.87,59.98,444.95
1/07/2010,23.16,122.57,248.48,66.71,59.54,439.49
2/07/2010,23.27,121.86,246.94,66.14,59.38,436.55
5/07/2010,23.27,121.86,246.94,66.14,59.38,436.55
6/07/2010,23.82,123.46,248.63,66.11,59.34,436.07
7/07/2010,24.3,127,258.66,67.31,60.82,450.2
8/07/2010,24.41,127.97,258.09,69.02,61.95,456.56
9/07/2010,24.27,127.96,259.62,69.22,61.75,467.49
12/07/2010,24.83,128.67,257.28,69.94,62.09,475.83
13/07/2010,25.13,130.48,251.8,70.84,62.39,489.2
14/07/2010,25.44,130.72,252.73,70.9,62.66,491.34
15/07/2010,25.51,130.72,251.45,71.33,62.73,494.02
16/07/2010,24.89,128.03,249.9,69.94,61.99,459.6
19/07/2010,25.23,129.79,245.58,69.91,61.86,466.18
20/07/2010,25.48,126.55,251.89,70.87,62.07,481.59
21/07/2010,25.12,125.27,254.24,70.11,61.11,477.5
22/07/2010,25.84,127.47,259.02,71.4,61.37,484.81
23/07/2010,25.81,128.38,259.94,69.9,61.91,490.06
26/07/2010,26.1,128.41,259.28,70.87,62.52,488.97
27/07/2010,26.16,128.63,264.08,70.4,63.08,492.63
28/07/2010,25.95,128.43,260.96,69.77,62.7,484.35
29/07/2010,26.03,128.02,258.11,69.38,61.67,484.99
30/07/2010,25.81,128.4,257.25,69.73,61.16,484.85
2/08/2010,26.33,130.76,261.85,70.25,62.06,490.41
3/08/2010,26.16,130.37,261.93,70.45,59.94,489.83
4/08/2010,25.73,131.27,262.98,70.69,59.55,506.32
5/08/2010,25.37,131.83,261.7,70.45,59.86,508.1
6/08/2010,25.55,130.14,260.09,71.74,60.02,500.22
9/08/2010,25.61,132,261.75,72.92,60.38,505.35
10/08/2010,25.07,131.84,259.41,72.84,60.78,503.71
11/08/2010,24.86,129.83,250.19,71.57,60.27,491.74
12/08/2010,24.49,128.3,251.79,72.06,59.99,492.01
13/08/2010,24.4,127.87,249.1,71.89,59.82,486.35
16/08/2010,24.5,127.77,247.64,71.79,59.77,485.59
17/08/2010,24.71,128.45,251.97,73.22,60.29,490.52
18/08/2010,24.82,129.39,253.07,73.25,60.75,482.15
19/08/2010,24.44,128.9,249.88,72.97,60.19,467.97
20/08/2010,24.23,127.5,249.64,73.08,59.98,462.02
23/08/2010,24.28,126.47,245.8,73.34,60.03,464.07
24/08/2010,24.04,124.9,239.93,72.72,59.66,451.39
25/08/2010,24.1,125.27,242.89,73.19,59.67,454.62
26/08/2010,23.82,122.78,240.28,73.16,59.54,450.98
27/08/2010,23.93,124.73,241.62,73.99,59.8,458.83
30/08/2010,23.64,123.4,242.5,72.74,59.37,452.69
31/08/2010,23.46,123.05,243.1,73.03,59.51,450.02
1/09/2010,23.9,125.77,250.33,74.54,59.8,460.34
2/09/2010,23.94,125.04,252.17,75.02,60.07,463.18
3/09/2010,24.29,127.58,258.77,75.09,60.29,470.3
6/09/2010,24.29,127.58,258.77,75.09,60.29,470.3
7/09/2010,23.96,125.95,257.81,75.8,60.14,464.4
8/09/2010,23.93,126.08,262.92,76.08,60.37,470.58
9/09/2010,24.01,126.36,263.07,74.37,60.29,476.18
10/09/2010,23.85,127.99,263.41,75.01,60.4,476.14
13/09/2010,25.11,129.61,267.04,74.57,60.48,482.27
14/09/2010,25.03,128.85,268.06,73.94,60.64,480.43
15/09/2010,25.12,129.43,270.22,74.71,61.11,480.64
16/09/2010,25.33,129.67,276.57,74.8,61.11,481.06
17/09/2010,25.22,130.19,275.37,74.32,60.97,490.15
20/09/2010,25.43,131.79,283.23,75.11,61.43,508.28
21/09/2010,25.15,131.98,283.77,75.51,61.52,513.46
22/09/2010,24.61,132.57,287.75,75.13,61.79,516
23/09/2010,24.43,131.67,288.92,74.64,61.22,513.48
24/09/2010,24.78,134.11,292.32,75.1,61.64,527.29
27/09/2010,24.73,134.65,291.16,74.76,61.04,530.41
28/09/2010,24.68,134.89,286.86,74.63,60.62,527.17
29/09/2010,24.5,135.48,287.37,74.45,60.25,527.69
30/09/2010,24.49,134.14,283.75,74.51,59.97,525.79
1/10/2010,24.38,135.64,282.52,74.92,60.16,525.62
4/10/2010,23.91,135.25,278.64,74.95,59.96,522.35
5/10/2010,24.35,137.66,288.94,75.82,60.82,538.23
6/10/2010,24.43,137.84,289.19,75.56,60.87,534.35
7/10/2010,24.53,138.72,289.22,75.86,60.8,530.01
8/10/2010,24.57,138.85,294.07,76.1,61.86,536.35
11/10/2010,24.59,139.66,295.36,75.59,62.14,538.84
12/10/2010,24.83,139.85,298.54,75.58,62.02,541.39
13/10/2010,25.34,140.37,300.14,75.75,62.63,543.3
14/10/2010,25.23,141.5,302.31,77.04,62.8,540.93
15/10/2010,25.54,141.06,314.74,77.48,62.76,601.45
18/10/2010,25.82,142.83,318,77.32,63.35,617.71
19/10/2010,25.1,138.03,309.49,76.99,63.18,607.83
20/10/2010,25.31,139.07,310.53,77.41,63.37,607.98
21/10/2010,25.42,139.83,309.52,78.44,63.51,611.99
22/10/2010,25.38,139.67,307.47,78.55,63.4,612.53
25/10/2010,25.19,139.84,308.84,78.7,63.54,616.5
26/10/2010,25.9,140.67,308.05,78.76,62.86,618.6
27/10/2010,26.05,141.43,307.83,77.48,63.08,616.47
28/10/2010,26.28,140.9,305.24,77.48,63.19,618.58
29/10/2010,26.66,143.6,300.98,77.77,63.57,613.7
1/11/2010,26.95,143.32,304.18,77.88,63.62,615
2/11/2010,27.39,143.84,309.36,78.4,64.02,615.6
3/11/2010,27.03,144.17,312.8,78.5,64.31,620.18
4/11/2010,27.14,146.79,318.27,79.18,65,624.27
5/11/2010,26.85,146.92,317.13,79.3,65,625.08
